DateTime,day_type,humidity,temp,no,no2,nox,pm10,windspeed,prec,peak_velocity,year
2018-01-15,Weekday,90.12296,-1.8996686,8.209288,22.354803,18.266558,17.560678,0.36150345,0.0020210147,6.031824,2018
2018-01-16,Weekday,90.40768,-0.5250325,46.22262,37.939445,56.87892,41.651344,0.35421312,0.0061282516,11.872848,2018
2018-01-17,Weekday,75.85302,2.5233536,43.331898,34.00278,52.531307,18.581194,1.1378561,0.0,9.612928,2018
2018-01-18,Weekday,72.41503,1.7048053,38.218468,43.221146,53.241066,22.790802,0.7996707,0.0,5.997055,2018
2018-01-19,Saturday,83.34461,2.1973693,83.54105,53.63862,95.05549,26.706469,0.56803435,0.0037812789,2.9027042,2018
2018-01-20,Sunday/Holiday,82.83788,-0.11056787,67.174225,46.2531,78.04777,36.440342,0.33816016,0.0,8.152671,2018
2018-01-21,Weekday,73.234825,2.0682888,15.075708,26.188274,25.793062,22.276052,0.9050663,0.0,3.6675997,2018
2018-01-22,Weekday,73.327126,1.0496407,20.472675,32.95152,33.72024,27.270433,0.57830167,0.0,3.6849842,2018
2018-01-23,Weekday,78.0691,2.651244,91.52218,51.660362,100.41194,60.56482,0.30496544,0.0,3.0417755,2018
2018-01-24,Weekday,83.058846,1.1207951,141.57571,49.687126,139.55064,61.750546,0.36005238,0.0,3.0417755,2018
2018-01-25,Weekday,84.77814,1.2283541,140.6674,53.351006,140.75047,59.193954,0.28779277,0.0,2.5376399,2018
2018-01-26,Saturday,87.04068,1.455001,120.298004,47.38771,121.220795,73.16591,0.28193614,0.0,2.1378076,2018
2018-01-27,Sunday/Holiday,95.569664,-0.15566814,6.9943566,26.486147,19.475807,25.324488,0.32543403,0.0,2.4333353,2018
2018-01-28,Weekday,96.361664,0.3582386,18.573679,30.851625,31.025497,26.75949,0.4386007,0.0,1.9465842,2018
2018-01-29,Weekday,82.689156,4.2101617,138.66281,52.93348,138.88599,55.27597,0.24779701,0.0,5.249544,2018
2018-01-30,Weekday,74.61094,6.431141,96.55018,43.893566,100.42049,38.19422,0.66386676,0.0,2.7983997,2018
2018-01-31,Weekday,84.20574,3.8409684,65.09697,42.748993,74.6216,34.0307,0.3676536,0.0,7.8397593,2018
2018-02-01,Weekday,82.8839,4.0966277,61.395603,38.780125,69.480545,29.816305,0.84010595,0.057762098,6.8836393,2018
2018-02-02,Saturday,97.2865,1.063645,29.503376,47.36064,48.428295,12.671559,0.33684513,0.101701476,3.4416075,2018
2018-02-03,Sunday/Holiday,96.28518,0.82202154,15.188392,38.992496,32.574135,21.862549,0.3238878,0.006193459,5.249544,2018
2018-02-04,Weekday,90.84015,0.28378123,26.114044,30.585117,36.948956,23.866522,0.40225342,0.0020210345,4.432495,2018
2018-02-05,Weekday,82.76158,0.7916364,30.451052,31.809813,41.043026,28.321625,0.6994701,0.0,3.250384,2018
2018-02-06,Weekday,78.12635,0.20660003,5.943528,21.645382,16.068018,37.64079,0.7117633,0.0020862122,2.7288642,2018
2018-02-07,Weekday,94.10473,0.046397686,18.453978,36.61118,33.93741,34.861683,0.30368313,0.25008366,5.8927507,2018
2018-02-08,Weekday,86.32491,2.409891,41.638527,39.575176,54.021126,29.422358,0.6098461,0.0,2.5550241,2018
2018-02-09,Saturday,93.5014,0.9355865,12.127969,32.275734,26.588924,52.529617,0.5139256,0.0,2.850552,2018
2018-02-10,Sunday/Holiday,91.355,0.6781096,4.1930823,27.60155,17.793797,71.68161,0.49419197,0.0,4.502031,2018
2018-02-11,Weekday,81.288666,0.87384695,8.149965,31.792622,23.17762,45.69963,0.60566837,0.0,1.5815198,2018
2018-02-12,Weekday,96.440155,0.357461,82.17514,60.918274,97.7106,35.282265,0.13218172,0.24819462,5.040935,2018
2018-02-13,Weekday,77.76709,0.77199596,21.803131,39.869934,38.325764,17.97242,0.6253082,0.0,6.3621197,2018
2018-02-14,Weekday,73.49602,-0.82233787,36.882614,45.378708,53.349598,29.321653,0.8074441,0.0,4.5715685,2018
2018-02-15,Weekday,72.8403,-1.3622853,41.59655,49.588753,59.297836,52.687893,0.45488533,0.0,3.2156153,2018
2018-02-16,Saturday,74.25272,1.2194291,32.065945,60.261665,57.23687,57.996326,0.37032226,0.0,4.8323283,2018
2018-02-17,Sunday/Holiday,78.22358,3.0706863,17.57219,35.29263,32.563793,49.638916,0.78601474,0.0,5.075704,2018
2018-02-18,Weekday,78.35826,1.923654,2.67385,16.139236,10.611024,28.298706,0.63293165,0.0,3.1286952,2018
2018-02-19,Weekday,69.509315,0.43986884,3.7208803,20.083988,13.4923315,27.164103,0.5039763,0.0,2.0335042,2018
2018-02-20,Weekday,93.9353,-0.17613788,10.220304,41.560524,29.881634,23.122522,0.23419614,0.13097364,2.3637998,2018
2018-02-21,Weekday,92.26327,0.48559594,19.795153,49.856575,41.95218,39.03682,0.34982017,0.0,2.5724077,2018
2018-02-22,Weekday,94.43516,-0.6625131,9.025056,42.40305,29.442713,34.965435,0.24392317,0.22335403,1.9291998,2018
2018-02-23,Saturday,91.93603,-0.19194847,15.430039,46.763355,36.822006,30.389145,0.23588462,0.09087923,5.0061684,2018
2018-02-24,Sunday/Holiday,82.81991,-1.5865769,3.558619,22.08167,14.402875,39.760838,0.6686309,0.008214478,4.0848155,2018
2018-02-25,Weekday,66.09409,-7.5087223,5.1327085,26.475069,17.947647,26.340345,0.49893856,0.0,7.8919106,2018
2018-02-26,Weekday,72.19738,-9.554816,21.137653,42.474,39.17302,39.88882,0.7631493,0.0,7.561615,2018
2018-02-27,Weekday,70.157234,-8.098346,4.8455615,23.546732,16.173126,32.120327,1.5469418,0.0,3.5285285,2018
2018-02-28,Weekday,72.515236,-10.264407,30.062042,54.825573,52.797222,57.140945,0.51695853,0.0,3.8240552,2018
2018-03-01,Weekday,75.35539,-9.594017,31.551353,54.16024,53.644844,82.60863,0.48956382,0.0,2.7462475,2018
2018-03-02,Saturday,81.653595,-6.498449,5.2818265,41.534767,25.96911,98.69589,0.42342737,0.0,3.024392,2018
2018-03-03,Sunday/Holiday,78.65879,-2.7872381,3.1845453,29.104275,17.775066,72.16593,0.44026396,0.020927364,3.0591598,2018
2018-03-04,Weekday,78.86706,-0.29591957,2.2094328,24.390057,14.524285,65.51357,0.3948697,0.031228056,2.1030397,2018
2018-03-05,Weekday,90.37006,-0.25090763,6.0322356,38.78144,25.121828,59.389217,0.38418686,0.045635995,4.067431,2018
2018-03-06,Weekday,89.182335,0.41092166,13.234091,50.057034,36.764645,46.201862,0.404205,0.16969912,2.4854877,2018
2018-03-07,Weekday,83.11651,3.7122004,49.753063,55.265896,68.798775,44.915783,0.4067776,0.0,8.430815,2018
2018-03-08,Weekday,69.75148,6.1342187,34.432354,50.68197,54.19212,28.184464,1.0637723,0.0,3.4242241,2018
2018-03-09,Saturday,72.52521,4.2850995,75.19321,65.93597,94.80081,58.36299,0.3638449,0.0,3.6849842,2018
2018-03-10,Sunday/Holiday,66.96851,7.5865226,26.770485,44.20722,44.600986,43.121597,0.522834,0.0,5.562455,2018
2018-03-11,Weekday,75.794815,8.433884,15.497046,33.539337,29.960772,27.763634,0.62279457,0.0,8.76111,2018
2018-03-12,Weekday,72.753044,10.3888445,32.721943,37.88385,46.054214,23.874,0.7836656,0.0061282716,8.27436,2018
2018-03-13,Weekday,73.80471,8.560359,26.58965,31.974216,38.01172,22.006105,0.80171317,0.022752782,4.849711,2018
2018-03-14,Weekday,75.305534,7.92431,24.703585,31.224539,36.076515,22.388926,0.70550174,0.0,3.3199198,2018
2018-03-15,Weekday,78.342964,7.6226363,5.397983,24.46793,17.15601,24.989965,0.6821099,0.006193459,4.119584,2018
2018-03-16,Saturday,86.16711,7.5143476,25.826313,39.808556,41.536995,23.583158,0.4797343,0.107244544,5.249544,2018
2018-03-17,Sunday/Holiday,93.14651,3.900398,18.585443,20.667404,25.721186,18.189949,0.6369413,0.34350702,4.067431,2018
2018-03-18,Weekday,91.480804,-0.8706157,2.032809,14.629986,9.271954,18.807173,0.82416064,0.07040822,3.4763753,2018
2018-03-19,Weekday,85.5299,-2.0164514,5.4029965,21.72154,15.663934,25.014578,0.73135513,0.041528743,3.4937596,2018
2018-03-20,Weekday,80.472374,-1.6176225,5.6804323,28.904392,19.675676,39.749245,0.637128,0.0,6.3621197,2018
2018-03-21,Weekday,63.768772,0.3333603,11.70937,37.5321,29.04647,37.04916,1.0834333,0.0,4.6584883,2018
2018-03-22,Weekday,64.44906,0.09146432,21.90158,39.65557,38.32354,34.784084,0.5034475,0.0,7.561615,2018
2018-03-23,Saturday,67.49902,2.1303475,23.41849,42.89056,41.243744,37.931072,0.82083964,0.0,5.388615,2018
2018-03-24,Sunday/Holiday,63.589367,4.7164764,4.8016143,26.136932,17.517946,24.292068,0.7489502,0.0,3.0765443,2018
2018-03-25,Weekday,74.663025,2.7872255,1.3788235,13.483042,8.171448,34.536346,0.76986986,0.0,3.3894553,2018
2018-03-26,Weekday,69.15946,5.140968,19.581224,35.937748,34.459103,50.906235,0.47995088,0.0,5.997055,2018
2018-03-27,Weekday,77.11416,5.7719426,12.253714,34.175163,27.702984,40.41534,0.6324146,0.0,4.0848155,2018
2018-03-28,Weekday,77.94818,6.912512,14.4166,38.203712,31.539118,32.50455,0.6305533,0.0041072317,4.7454085,2018
2018-03-29,Weekday,82.74741,8.266023,20.525967,42.363594,38.618645,36.093903,0.7793813,0.3534801,3.8414397,2018
2018-03-30,Saturday,91.16209,6.359691,14.916322,35.236694,30.40613,18.359486,0.35006908,0.029076645,7.1096306,2018
2018-03-31,Sunday/Holiday,88.63912,7.9204903,22.513163,21.3947,29.249937,23.618242,0.73442644,0.033314284,8.62204,2018
2018-04-01,Weekday,55.766758,9.141637,0.74661577,9.466933,5.5421634,8.3713665,1.3600249,0.0,5.7884483,2018
2018-04-02,Sunday/Holiday,54.28429,8.804067,3.8781116,24.206308,15.770574,14.523368,0.7022312,0.0,20.512693,2018
2018-04-03,Weekday,48.318344,13.961747,7.5514264,26.231947,19.769396,24.105152,1.3378516,0.0,,2018
2018-04-04,Weekday,,,,,,,,0.0,7.8919106,2018
2018-04-05,Weekday,,,,,,,,0.012256513,7.822375,2018
2018-04-06,Saturday,51.12471,10.969955,9.150156,23.771568,19.770462,16.626488,1.248608,0.0,7.127015,2018
2018-04-07,Sunday/Holiday,67.098595,9.228235,10.272663,20.54494,19.00501,24.351213,1.0499185,0.0,4.728024,2018
2018-04-08,Weekday,66.28998,12.411695,2.880608,19.312117,12.41597,23.80448,0.93028647,0.0,9.334784,2018
2018-04-09,Weekday,52.578674,15.127804,,,,33.76831,1.2545301,0.0,8.135288,2018
2018-04-10,Weekday,63.46696,13.571952,4.157465,18.770494,13.141132,20.61889,0.99066806,0.0,6.7445683,2018
2018-04-11,Weekday,58.881176,14.7312155,11.073396,25.473978,22.228703,25.007711,0.92393184,0.0,7.3182397,2018
2018-04-12,Weekday,76.033226,13.872567,12.652965,34.17048,27.932648,30.105085,0.6943359,0.15300936,10.482128,2018
2018-04-13,Saturday,63.85197,14.659568,3.9964457,19.845642,13.599643,15.7005625,1.1212041,0.058088098,4.988784,2018
2018-04-14,Sunday/Holiday,54.258167,14.190754,3.9144557,22.64563,14.9774885,17.207972,0.72213215,0.0,5.5450706,2018
2018-04-15,Weekday,63.31145,16.488514,2.156587,21.208422,12.824833,30.306765,0.7392432,0.014342715,8.726344,2018
2018-04-16,Weekday,85.202896,15.588868,10.846797,25.863714,22.21487,38.802464,0.7693129,0.50042635,8.726344,2018
2018-04-17,Weekday,71.26075,15.3182745,11.848286,31.804499,26.14041,18.41282,1.0218569,0.022622406,4.988784,2018
2018-04-18,Weekday,63.647736,14.833569,22.165981,31.332514,34.190575,28.507318,0.6569807,0.0020862196,5.4755354,2018
2018-04-19,Weekday,55.975483,16.875174,24.624683,38.36102,39.851223,31.226488,0.6064083,0.0020862196,5.6667595,2018
2018-04-20,Saturday,54.780334,18.255833,15.269616,32.36092,29.17006,25.17987,0.6449904,0.0,5.4059997,2018
2018-04-21,Sunday/Holiday,53.53655,18.613184,5.1006804,24.797226,17.059875,22.796524,0.97353864,0.0,6.223048,2018
2018-04-22,Weekday,57.00307,19.954607,2.9659364,24.366278,15.123205,27.32327,0.96036696,0.0,11.54255,2018
2018-04-23,Weekday,63.01235,19.440552,20.754221,29.997831,32.31361,35.52203,1.0142828,0.0022166024,7.561615,2018
2018-04-24,Weekday,67.6105,17.45512,3.4205503,24.087095,15.341717,16.468124,0.8458097,0.0,5.5276885,2018
2018-04-25,Weekday,63.849827,19.255903,17.726723,27.740192,28.719584,30.43574,0.7805245,0.0,10.221368,2018
2018-04-26,Weekday,79.337,13.772164,6.9485855,26.135338,19.22713,24.36402,1.0338186,0.0,5.562455,2018
2018-04-27,Saturday,76.98019,12.884201,9.712768,23.555721,20.133167,17.87325,0.62941915,0.0,5.562455,2018
2018-04-28,Sunday/Holiday,69.06257,16.626228,6.43834,17.361542,14.247285,23.270185,0.84221447,0.0,7.6659193,2018
2018-04-29,Weekday,,,3.9203844,21.736757,14.508151,32.5712,,0.0,9.004488,2018
2018-04-30,Weekday,55.05696,18.502375,7.4235315,18.94549,15.830742,28.184504,1.602726,0.0,8.448199,2018
2018-05-01,Sunday/Holiday,45.01064,17.54315,0.94706905,9.732326,5.8391795,15.810721,1.0242482,0.0,7.7528396,2018
2018-05-02,Weekday,55.95956,19.406136,4.2099605,18.757545,13.175749,25.527802,1.0088413,0.0,7.996215,2018
2018-05-03,Weekday,67.94082,19.188662,5.622945,18.671377,14.317028,21.333807,1.4261498,0.0,8.639423,2018
2018-05-04,Saturday,75.45133,18.24458,16.244545,29.315176,28.328426,29.166985,1.0570359,0.0020862196,6.588111,2018
2018-05-05,Sunday/Holiday,76.93177,18.24671,1.9053327,12.976882,8.324676,16.322279,0.9449394,0.0061282613,6.4838085,2018
2018-05-06,Weekday,63.552654,17.406725,1.6918403,15.072,9.238643,20.308622,0.92679477,0.0,5.075704,2018
2018-05-07,Weekday,59.903473,17.736414,6.09037,23.321274,17.064451,22.17112,0.6725671,0.0,7.5268483,2018
2018-05-08,Weekday,61.68484,16.376156,4.980063,26.254244,17.728107,24.248938,0.7206664,0.0,4.5194154,2018
2018-05-09,Weekday,62.532513,16.99294,10.362637,27.085651,22.459278,20.646784,0.59509504,0.0,7.8397593,2018
2018-05-10,Sunday/Holiday,59.654537,19.094633,2.4926515,18.813517,11.846469,18.363184,0.9209132,0.0,5.214775,2018
2018-05-11,Saturday,74.602394,17.893173,4.9834313,21.670828,15.324933,14.719482,0.8941076,0.0,7.0574794,2018
2018-05-12,Sunday/Holiday,72.43699,18.46665,6.264541,14.963736,12.836032,19.113718,0.96947604,0.0020210173,5.6146083,2018
2018-05-13,Weekday,82.127464,17.26146,1.6357363,11.472395,7.3064594,14.248573,0.85545444,0.01649416,7.022711,2018
2018-05-14,Weekday,91.997154,13.803718,5.26329,19.556187,14.4257345,10.505493,0.9483333,0.31625578,8.048368,2018
2018-05-15,Weekday,90.71878,11.190614,3.9405866,19.30799,13.257295,7.7844205,1.1222752,0.59984773,6.466424,2018
2018-05-16,Weekday,81.48942,13.076951,11.142826,19.506275,19.167654,11.165298,0.6860767,0.103918076,4.780175,2018
2018-05-17,Weekday,70.40735,15.495812,16.241014,22.271334,24.628885,12.721841,0.5998012,0.004107237,7.5442305,2018
2018-05-18,Saturday,69.269936,16.11964,12.734975,25.633718,23.596169,18.502707,0.9998075,0.020796979,,2018
2018-05-19,Sunday/Holiday,,,,,,,,0.014407937,,2018
2018-05-20,Weekday,,,,,,,,0.12601893,5.3538485,2018
2018-05-21,Sunday/Holiday,,,,,,,,0.06851916,6.518575,2018
2018-05-22,Weekday,,,10.857455,22.19997,20.318241,18.349356,,0.012517303,5.6667595,2018
2018-05-23,Weekday,71.80435,19.522066,6.534878,21.779148,16.642334,19.655592,0.79648185,0.0020862222,7.613768,2018
2018-05-24,Weekday,84.0593,18.241808,7.7880263,32.928852,23.47857,17.48145,0.6448185,0.23534971,9.856303,2018
2018-05-25,Saturday,89.202736,16.86011,14.740436,21.828865,23.244314,15.506499,0.71816224,0.204904,5.4407682,2018
2018-05-26,Sunday/Holiday,75.7942,19.154953,6.6491485,17.138088,14.307333,12.179047,0.8370097,0.004237632,6.3795037,2018
2018-05-27,Weekday,74.311325,19.939741,2.5486295,13.260312,8.976441,12.507632,0.8649742,0.012386908,6.223048,2018
2018-05-28,Weekday,70.66949,21.675665,9.610467,24.440924,20.491632,25.830956,0.80979115,0.022752801,7.4573107,2018
2018-05-29,Weekday,79.25134,20.396646,4.3876805,27.652073,17.967531,28.52401,0.97144264,0.10398326,5.2321596,2018
2018-05-30,Weekday,81.09396,19.939795,8.832668,28.524424,21.999054,23.472857,0.9013156,0.13012777,5.7015285,2018
2018-05-31,Sunday/Holiday,72.11533,22.192095,5.0089583,20.02997,14.491979,28.050371,0.7598376,0.004237632,9.682464,2018
2018-06-01,Saturday,81.261345,20.389431,7.5784826,21.954224,17.539072,24.648834,0.59434575,0.07269001,9.091408,2018
2018-06-02,Sunday/Holiday,74.468025,20.281202,4.9622774,11.0352,9.754944,12.98489,0.9705057,0.38907623,6.031824,2018
2018-06-03,Weekday,71.92951,21.120966,1.7223407,17.444988,10.505484,10.018232,0.8510976,0.006193454,7.909295,2018
2018-06-04,Weekday,74.841774,20.824526,5.72948,27.183578,18.818678,16.391634,0.9814415,0.039377343,9.578159,2018
2018-06-05,Weekday,70.29105,21.467024,7.946768,23.804773,18.829937,18.1302,0.949779,0.0,7.561615,2018
2018-06-06,Weekday,73.375626,21.267427,8.447643,21.456646,17.997593,19.97124,0.7403217,0.0,5.040935,2018
2018-06-07,Weekday,79.0454,20.04195,3.826138,20.845232,13.947722,16.843355,1.0589577,0.010431081,9.578159,2018
2018-06-08,Saturday,77.51418,21.124828,10.71778,21.586838,19.906273,18.559906,0.97818273,0.40354928,7.022711,2018
2018-06-09,Sunday/Holiday,74.62194,21.011005,2.1161716,10.877102,7.3815145,13.886662,1.1306946,0.044984043,5.336464,2018
2018-06-10,Weekday,68.62799,22.9077,1.6186246,12.707261,7.945041,16.525692,0.8444643,0.0,5.823215,2018
2018-06-11,Weekday,67.08824,24.31604,7.170192,20.932888,16.674397,18.965467,0.93811136,0.0,19.730413,2018
2018-06-12,Weekday,72.084816,22.29864,6.4991097,25.056768,18.310883,30.133501,1.0509456,0.434647,9.40432,2018
2018-06-13,Weekday,82.08007,18.064173,5.307424,16.291061,12.790383,13.82199,1.0954633,1.1142963,8.517735,2018
2018-06-14,Weekday,57.81644,18.018694,2.8195238,12.977022,9.018641,8.50277,2.2216585,0.19258225,9.508624,2018
2018-06-15,Saturday,47.54649,19.588453,2.0312574,10.963427,7.3459673,12.025725,2.1185806,0.0,6.1535106,2018
2018-06-16,Sunday/Holiday,60.777374,20.268114,1.7111095,18.297361,10.935144,16.443848,1.002576,0.0,5.771064,2018
2018-06-17,Weekday,65.723045,20.63921,2.0039115,19.608425,11.863264,18.687551,0.77463514,0.0,10.516894,2018
2018-06-18,Weekday,46.58696,23.080378,1.6289026,13.004518,8.12283,13.919782,2.354648,0.0,8.952335,2018
2018-06-19,Weekday,48.20361,23.05689,4.6658955,17.554317,12.870251,14.919803,1.1872996,0.0,5.857984,2018
2018-06-20,Weekday,56.44087,23.161444,6.195998,21.286476,16.148245,20.80062,0.8788561,0.0,16.375303,2018
2018-06-21,Weekday,68.94032,23.008345,3.9079661,20.399519,13.680783,21.909285,1.0793794,0.0829271,8.256975,2018
2018-06-22,Saturday,72.37382,15.84796,2.5903766,11.862725,8.304507,16.273106,1.3520371,0.15939839,7.8919106,2018
2018-06-23,Sunday/Holiday,52.543743,15.820035,1.6205629,8.938862,5.9699006,8.369731,1.0776447,0.0020862173,6.344735,2018
2018-06-24,Weekday,54.461643,17.331572,0.8413715,6.661873,4.151726,7.5831895,0.917746,0.0,4.675871,2018
2018-06-25,Weekday,77.916504,15.3328085,3.1048799,15.108046,10.379394,9.358627,0.6704983,0.0,6.3273506,2018
2018-06-26,Weekday,70.456535,16.672522,5.4670863,16.707127,13.136549,12.328607,0.78110963,0.0,7.2660885,2018
2018-06-27,Weekday,64.15049,17.64487,4.279753,15.397696,11.476423,9.8803425,1.307285,0.0,7.9266796,2018
2018-06-28,Weekday,73.73312,17.676262,3.5699434,17.669502,12.088638,6.3186703,1.4553322,0.0,10.551663,2018
2018-06-29,Saturday,60.0188,22.278173,1.7394251,11.465839,7.398427,11.633763,2.3415108,0.0,8.396049,2018
2018-06-30,Sunday/Holiday,56.782074,22.140617,1.4793972,9.370055,6.0902367,17.04174,1.570262,0.0,6.240431,2018
2018-07-01,Weekday,53.409164,17.258633,0.9572451,6.5125117,4.1773663,11.300629,1.0634735,0.0,5.823215,2018
2018-07-02,Weekday,57.459854,19.218428,2.4984894,11.24681,7.882785,17.46823,0.8994987,0.0,3.7892885,2018
2018-07-03,Weekday,63.51412,21.264505,2.1008458,12.989566,8.470753,22.984892,0.6772604,0.0,4.9192486,2018
2018-07-04,Weekday,61.50211,23.205568,4.0862665,18.50797,12.951764,25.192438,1.0319372,0.0,8.656808,2018
2018-07-05,Weekday,72.80639,21.651854,7.3079977,23.695082,18.222874,23.568832,0.9372464,0.0,5.6146083,2018
2018-07-06,Saturday,81.9495,18.855814,3.8457563,18.124586,12.553899,8.128898,1.0233942,0.0,10.082294,2018
2018-07-07,Sunday/Holiday,50.29906,22.32396,0.9871128,8.386819,5.179805,9.263189,1.8697745,0.0,9.595544,2018
2018-07-08,Weekday,54.584885,20.30569,1.2910765,13.32452,8.005482,13.034218,0.92957926,0.0,6.240431,2018
2018-07-09,Weekday,53.81502,21.501131,4.4327607,22.807243,15.480554,19.907682,1.093748,0.0,9.265248,2018
2018-07-10,Weekday,65.86364,20.67091,9.048872,23.10779,19.32528,24.186949,1.121961,0.0,6.953175,2018
2018-07-11,Weekday,86.41682,16.750376,4.755352,19.303911,13.912666,10.232386,0.79987127,0.11025713,5.075704,2018
2018-07-12,Weekday,74.37481,19.245226,6.117078,18.810541,14.736799,12.801024,0.7625391,0.0,4.9192486,2018
2018-07-13,Saturday,62.45419,21.929352,4.2136297,19.244823,13.446931,16.262865,0.85319877,0.0,8.604655,2018
2018-07-14,Sunday/Holiday,63.76685,21.949389,2.7576833,14.3727455,9.732971,14.124194,1.0000075,0.0,8.41343,2018
2018-07-15,Weekday,71.23169,20.329494,1.562325,10.851222,6.929401,11.603997,0.8824826,0.0,5.2669287,2018
2018-07-16,Weekday,72.54444,20.230148,7.0807357,21.794807,17.05565,17.789633,0.6434234,0.0062586567,9.89107,2018
2018-07-17,Weekday,59.544537,21.483011,5.4959407,23.44939,16.667984,18.195574,1.3060074,0.006323839,9.247864,2018
2018-07-18,Weekday,50.21587,23.407179,7.6597414,28.017698,20.778404,24.19026,1.3970132,0.0,8.6741905,2018
2018-07-19,Weekday,43.24766,24.803583,4.6103334,28.340097,18.499691,21.031456,1.2385411,0.0,5.1800084,2018
2018-07-20,Saturday,53.922516,23.427856,3.2650282,24.544086,15.504523,24.691103,1.0321791,0.0,6.431655,2018
2018-07-21,Sunday/Holiday,67.97387,21.88679,2.385049,16.473,10.525973,,1.0194839,0.12171769,7.4920793,2018
2018-07-22,Weekday,72.00017,20.91868,1.0210885,7.8156824,4.898488,,1.0614566,0.14883693,9.734615,2018
2018-07-23,Weekday,73.27857,19.862581,4.9467325,28.835089,19.061316,,1.0073551,0.08527249,7.561615,2018
2018-07-24,Weekday,58.004375,23.43934,5.5836787,27.508123,18.85893,22.73519,0.90059537,0.0,8.117904,2018
2018-07-25,Weekday,56.82063,24.401941,5.6130548,25.94978,18.034626,22.694809,0.980822,0.008455831,7.248704,2018
2018-07-26,Weekday,63.400684,22.57463,2.9610548,21.268503,13.500857,14.783263,1.1487409,0.05209023,6.8662553,2018
2018-07-27,Saturday,60.65335,23.939285,4.8298483,20.399931,14.541518,18.680578,1.0087719,0.0,6.066591,2018
2018-07-28,Sunday/Holiday,63.398865,24.409628,1.8031087,12.852212,8.168318,13.42258,0.91299814,0.0,8.691575,2018
2018-07-29,Weekday,57.09934,26.633379,1.12516,12.854234,7.6134405,14.516324,1.1671844,0.0,5.771064,2018
2018-07-30,Weekday,63.822742,25.662544,5.971442,26.94883,18.883036,22.305864,0.9129348,0.008279666,5.597224,2018
2018-07-31,Weekday,53.50887,26.953669,8.117617,24.362295,19.241608,22.425293,0.8372417,0.0,6.3621197,2018
2018-08-01,Weekday,56.84862,26.405449,5.559157,20.676315,15.296659,30.107676,1.1762546,0.0,6.431655,2018
2018-08-02,Weekday,78.37142,23.727737,5.6766515,26.589285,18.45609,21.629274,0.7215323,0.30171746,10.690735,2018
2018-08-03,Saturday,79.171715,23.506598,8.580669,29.183067,22.122932,22.058044,0.6710251,0.04569958,5.597224,2018
2018-08-04,Sunday/Holiday,64.204185,25.467104,2.241393,14.294117,9.284363,19.910446,1.0012976,0.0,9.665079,2018
2018-08-05,Weekday,69.50425,23.931562,1.8994635,14.720297,9.219598,17.26812,0.9658396,0.047787398,5.8405995,2018
2018-08-06,Weekday,67.84858,24.798162,6.7334414,18.678926,15.175415,22.101255,0.857598,0.0,9.578159,2018
2018-08-07,Weekday,75.752266,23.585463,2.7939067,18.615082,11.969262,23.563978,1.0737962,0.12999739,11.281791,2018
2018-08-08,Weekday,72.99503,23.967798,8.18967,17.073154,15.487517,19.889355,0.95719415,0.008410037,7.1096306,2018
2018-08-09,Weekday,64.12237,25.851965,3.8348126,18.492659,12.734832,21.6901,1.0798835,0.0,7.8397593,2018
2018-08-10,Saturday,75.44106,23.249992,3.1433022,19.43969,12.709445,26.926346,1.2390486,0.3496337,5.249544,2018
2018-08-11,Sunday/Holiday,74.962105,21.357353,1.4730085,10.122378,6.472318,7.7347274,0.7004854,0.064475544,6.049208,2018
2018-08-12,Weekday,64.55442,22.426247,1.3328233,11.273546,6.966804,10.737201,1.106149,0.0,4.9192486,2018
2018-08-13,Weekday,64.94813,23.856506,7.1268125,20.656063,16.504156,19.21655,0.86183006,0.0,6.223048,2018
2018-08-14,Weekday,84.873695,19.915195,4.0701523,25.025557,16.299498,12.374961,0.6763969,0.2213981,6.9357905,2018
2018-08-15,Sunday/Holiday,67.918495,20.73123,4.8296266,15.548154,12.010211,9.992188,0.98497343,0.002086221,4.8149443,2018
2018-08-16,Weekday,59.429768,21.63722,5.6482244,20.0679,15.021888,14.085934,0.8626334,0.0,5.1278553,2018
2018-08-17,Saturday,65.41282,22.06574,12.681814,21.940683,21.627483,18.990988,0.75367934,0.0,5.5276885,2018
2018-08-18,Sunday/Holiday,63.61835,23.466253,4.451978,17.04872,12.491112,16.396173,0.9775765,0.0,5.1800084,2018
2018-08-19,Weekday,62.152004,23.826212,2.0546172,16.511932,10.2840395,16.747452,0.6999859,0.0,7.8745284,2018
2018-08-20,Weekday,61.401432,23.940874,9.487016,27.74363,22.125698,23.906395,0.99166554,0.029076643,5.997055,2018
2018-08-21,Weekday,63.08359,24.283384,7.473631,28.420166,20.86339,24.837622,0.92939276,0.0061282613,5.649375,2018
2018-08-22,Weekday,58.794437,24.798973,5.505498,23.942884,16.919046,27.35024,0.98688465,0.0,5.597224,2018
2018-08-23,Weekday,60.096043,24.737022,8.789295,30.601536,23.05436,31.020248,0.8126676,0.0,7.4920793,2018
2018-08-24,Saturday,73.186066,21.657396,3.9510221,27.203522,17.403303,26.985466,0.7615705,,5.944904,2018
2018-08-25,Sunday/Holiday,92.02387,16.210516,1.1774127,11.387021,6.8980393,7.530558,0.76938677,,7.857144,2018
2018-08-26,Weekday,72.77625,13.889621,0.7037471,7.2715063,4.347427,3.718005,1.5993462,,6.0839753,2018
2018-08-27,Weekday,62.044636,16.204638,14.261789,22.975954,23.388535,12.175765,0.7350378,,5.214775,2018
