DateTime,day_type,temp,year
2020-09-29,Weekday,10.522803,2020
2020-09-30,Weekday,12.451726,2020
2020-10-01,Weekday,13.300675,2020
2020-10-02,Saturday,13.160235,2020
2020-10-03,Sunday/Holiday,15.005654,2020
2020-10-04,Weekday,12.793475,2020
2020-10-05,Weekday,11.458322,2020
2020-10-06,Weekday,12.340112,2020
2020-10-07,Weekday,10.814364,2020
2020-10-08,Weekday,11.542314,2020
2020-10-09,Saturday,13.882577,2020
2020-10-10,Sunday/Holiday,12.441086,2020
2020-10-11,Weekday,5.440142,2020
2020-10-12,Weekday,5.5296574,2020
2020-10-13,Weekday,5.9265103,2020
2020-10-14,Weekday,7.751411,2020
2020-10-15,Weekday,5.5657887,2020
2020-10-16,Saturday,5.161282,2020
2020-10-17,Sunday/Holiday,6.5268445,2020
2020-10-18,Weekday,6.7147517,2020
2020-10-19,Weekday,7.3713765,2020
2020-10-20,Weekday,7.1921277,2020
2020-10-21,Weekday,11.164752,2020
2020-10-22,Weekday,11.608997,2020
2020-10-23,Saturday,11.458848,2020
2020-10-24,Sunday/Holiday,12.068642,2020
2020-10-25,Weekday,11.862172,2020
2020-10-26,Sunday/Holiday,10.758241,2020
2020-10-27,Weekday,8.88096,2020
2020-10-28,Weekday,9.145286,2020
2020-10-29,Weekday,10.199341,2020
2020-10-30,Saturday,9.914065,2020
2020-10-31,Sunday/Holiday,12.715572,2020
2020-11-01,Sunday/Holiday,10.306802,2020
2020-11-02,Weekday,14.52995,2020
2020-11-03,Weekday,16.711805,2020
2020-11-04,Weekday,9.880632,2020
2020-11-05,Weekday,8.036873,2020
2020-11-06,Saturday,7.1752086,2020
2020-11-07,Sunday/Holiday,8.050041,2020
2020-11-08,Weekday,7.6645584,2020
2020-11-09,Weekday,3.3320305,2020
2020-11-10,Weekday,1.6063848,2020
2020-11-11,Weekday,1.4930745,2020
2020-11-12,Weekday,1.2280396,2020
2020-11-13,Saturday,1.8429236,2020
2020-11-14,Sunday/Holiday,6.0473647,2020
2020-11-15,Weekday,1.6315955,2020
2020-11-16,Weekday,5.1488833,2020
2020-11-17,Weekday,7.4010386,2020
2020-11-18,Weekday,7.0791492,2020
2020-11-19,Weekday,3.0325413,2020
2020-11-20,Saturday,3.4721549,2020
2020-11-21,Sunday/Holiday,0.84672135,2020
2020-11-22,Weekday,1.9942794,2020
2020-11-23,Weekday,4.1895323,2020
2020-11-24,Weekday,3.124451,2020
2020-11-25,Weekday,-2.082351,2020
2020-11-26,Weekday,-2.615636,2020
2020-11-27,Saturday,-2.6763418,2020
2020-11-28,Sunday/Holiday,-1.7677733,2020
2020-11-29,Weekday,-0.7342112,2020
2020-11-30,Weekday,-0.2908135,2020
2020-12-01,Weekday,-2.1040537,2020
2020-12-02,Weekday,-4.0683045,2020
2020-12-03,Weekday,-3.8854578,2020
2020-12-04,Saturday,-3.0059545,2020
2020-12-05,Sunday/Holiday,1.6542188,2020
2020-12-06,Weekday,5.1692586,2020
2020-12-07,Weekday,3.1999376,2020
2020-12-08,Sunday/Holiday,0.3328348,2020
2020-12-09,Weekday,-0.19850004,2020
2020-12-10,Weekday,0.35420886,2020
2020-12-11,Saturday,-0.65662026,2020
2020-12-12,Sunday/Holiday,-0.6584346,2020
2020-12-13,Weekday,-0.14886461,2020
2020-12-14,Weekday,0.67271894,2020
2020-12-15,Weekday,-2.1722472,2020
2020-12-16,Weekday,-0.81087846,2020
2020-12-17,Weekday,-0.4193019,2020
2020-12-18,Saturday,0.77426237,2020
2020-12-19,Sunday/Holiday,-1.1193699,2020
2020-12-20,Weekday,-1.5578963,2020
2020-12-21,Weekday,-1.0384502,2020
2020-12-22,Weekday,5.027849,2020
2020-12-23,Weekday,10.660499,2020
2020-12-24,Weekday,6.947231,2020
2020-12-25,Sunday/Holiday,2.165693,2020
2020-12-26,Sunday/Holiday,-1.050615,2020
2020-12-27,Weekday,-4.491315,2020
2020-12-28,Weekday,-2.3666008,2020
2020-12-29,Weekday,1.3359442,2020
2020-12-30,Weekday,2.0117445,2020
2020-12-31,Weekday,1.5452905,2020
